r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
7.6351   3.34833182e+34   0.567047264   5.21314676e+14   -0.597552095   1.28096743   0.299709759   0   583.546309   0   534.557444   0.017466501   0.275021062   1044.25419
7.6401   3.34286021e+34   0.568007901   5.21037936e+14   -0.597617239   1.28134132   0.299561342   0   583.767481   0   534.675408   0.0174522436   0.274897522   1044.14262
7.6451   3.33738939e+34   0.568969286   5.2076098e+14   -0.597682421   1.28171542   0.299412792   0   583.988964   0   534.793527   0.0174379828   0.274773854   1044.03101
7.6501   3.33191936e+34   0.569931416   5.20483806e+14   -0.59774764   1.28208972   0.299264109   0   584.210759   0   534.9118   0.0174237186   0.274650057   1043.91937
7.6551   3.32645012e+34   0.570894292   5.20206414e+14   -0.597812896   1.28246422   0.299115293   0   584.43287   0   535.030228   0.0174094509   0.274526129   1043.80769
7.6601   3.32098169e+34   0.571857912   5.199288e+14   -0.597878189   1.28283893   0.298966342   0   584.655297   0   535.148814   0.0173951797   0.274402071   1043.69598
7.6651   3.31551407e+34   0.572822276   5.19650964e+14   -0.597943519   1.28321383   0.298817255   0   584.878042   0   535.267556   0.0173809048   0.274277881   1043.58424
7.6701   3.31004728e+34   0.573787383   5.19372904e+14   -0.598008886   1.28358894   0.298668031   0   585.101107   0   535.386458   0.0173666262   0.274153558   1043.47246
7.6751   3.30458131e+34   0.574753231   5.19094619e+14   -0.598074291   1.28396425   0.29851867   0   585.324493   0   535.505518   0.0173523438   0.274029103   1043.36064
7.6801   3.29911618e+34   0.57571982   5.18816106e+14   -0.598139732   1.28433976   0.298369171   0   585.548202   0   535.624738   0.0173380577   0.273904513   1043.24878
7.6851   3.29365189e+34   0.576687149   5.18537364e+14   -0.598205211   1.28471547   0.298219533   0   585.772236   0   535.74412   0.0173237676   0.273779789   1043.13689
7.6901   3.28818845e+34   0.577655216   5.18258402e+14   -0.598270726   1.28509137   0.29806976   0   585.996589   0   535.863659   0.017309474   0.273654933   1043.02496
7.6951   3.28272588e+34   0.578624021   5.17979235e+14   -0.598336279   1.28546748   0.29791986   0   586.221247   0   535.98335   0.0172951779   0.273529953   1042.913
7.7001   3.27726417e+34   0.579593563   5.17699864e+14   -0.598401869   1.28584379   0.297769835   0   586.446212   0   536.103191   0.0172808792   0.27340485   1042.80102
7.7051   3.27180334e+34   0.580563842   5.17420287e+14   -0.598467495   1.28622029   0.297619682   0   586.671485   0   536.223185   0.0172665777   0.273279621   1042.68901
7.7101   3.26634339e+34   0.581534855   5.17140501e+14   -0.598533159   1.28659699   0.297469401   0   586.897068   0   536.343331   0.0172522735   0.273154266   1042.57697
7.7151   3.26088433e+34   0.582506602   5.16860505e+14   -0.598598859   1.28697389   0.29731899   0   587.122964   0   536.463632   0.0172379665   0.273028785   1042.46491
7.7201   3.25542617e+34   0.583479083   5.16580298e+14   -0.598664596   1.28735099   0.297168449   0   587.349173   0   536.584089   0.0172236565   0.272903176   1042.35281
7.7251   3.24996892e+34   0.584452296   5.16299876e+14   -0.598730371   1.28772828   0.297017777   0   587.575698   0   536.704701   0.0172093436   0.272777438   1042.24068
7.7301   3.24451258e+34   0.58542624   5.1601924e+14   -0.598796182   1.28810577   0.296866973   0   587.80254   0   536.825471   0.0171950275   0.272651572   1042.12852
7.7351   3.23905717e+34   0.586400915   5.15738386e+14   -0.59886203   1.28848345   0.296716035   0   588.029702   0   536.946398   0.0171807083   0.272525574   1042.01633
7.7401   3.23360268e+34   0.587376318   5.15457313e+14   -0.598927914   1.28886133   0.296564962   0   588.257185   0   537.067485   0.0171663859   0.272399446   1041.90411
7.7451   3.22814913e+34   0.588352451   5.15176019e+14   -0.598993836   1.28923941   0.296413755   0   588.484991   0   537.188731   0.0171520602   0.272273186   1041.79186
7.7501   3.22269653e+34   0.58932931   5.14894503e+14   -0.599059794   1.28961768   0.296262411   0   588.713122   0   537.310139   0.0171377311   0.272146793   1041.67957
7.7551   3.21724488e+34   0.590306896   5.14612762e+14   -0.599125789   1.28999614   0.29611093   0   588.941579   0   537.431709   0.0171233986   0.272020266   1041.56725
7.7601   3.2117942e+34   0.591285208   5.14330795e+14   -0.599191821   1.2903748   0.295959311   0   589.170365   0   537.553441   0.0171090625   0.271893605   1041.45489
7.7651   3.20634448e+34   0.592264244   5.14048601e+14   -0.599257889   1.29075365   0.295807552   0   589.399481   0   537.675337   0.0170947229   0.271766808   1041.3425
7.7701   3.20089575e+34   0.593244003   5.13766177e+14   -0.599323994   1.2911327   0.295655654   0   589.62893   0   537.797399   0.0170803795   0.271639875   1041.23008
7.7751   3.19544799e+34   0.594224485   5.13483522e+14   -0.599390136   1.29151193   0.295503614   0   589.858712   0   537.919626   0.0170660325   0.271512805   1041.11762
7.7801   3.19000124e+34   0.595205688   5.13200634e+14   -0.599456314   1.29189136   0.295351432   0   590.088831   0   538.04202   0.0170516816   0.271385597   1041.00512
7.7851   3.18455548e+34   0.596187611   5.12917512e+14   -0.599522529   1.29227098   0.295199107   0   590.319286   0   538.164581   0.0170373269   0.271258251   1040.89259
7.7901   3.17911073e+34   0.597170254   5.12634176e+14   -0.599588781   1.2926508   0.295046651   0   590.550062   0   538.287301   0.0170229694   0.271130775   1040.78003
7.7951   3.173667e+34   0.598153615   5.12350633e+14   -0.599655069   1.2930308   0.294894065   0   590.781155   0   538.410178   0.0170086094   0.271003172   1040.66744
7.8001   3.1682243e+34   0.599137694   5.1206688e+14   -0.599721394   1.29341099   0.294741351   0   591.012566   0   538.533212   0.0169942468   0.270875442   1040.55483
7.8051   3.16278263e+34   0.600122488   5.11782916e+14   -0.599787755   1.29379137   0.294588505   0   591.244298   0   538.656405   0.0169798816   0.270747583   1040.44219
7.8101   3.157342e+34   0.601107999   5.11498738e+14   -0.599854152   1.29417194   0.294435528   0   591.476351   0   538.779757   0.0169655137   0.270619594   1040.32952
7.8151   3.15190242e+34   0.602094223   5.11214345e+14   -0.599920586   1.2945527   0.294282418   0   591.708729   0   538.90327   0.0169511429   0.270491475   1040.21683
7.8201   3.1464639e+34   0.603081161   5.10929735e+14   -0.599987057   1.29493365   0.294129173   0   591.941434   0   539.026944   0.0169367693   0.270363225   1040.1041
7.8251   3.14102644e+34   0.604068811   5.10644905e+14   -0.600053564   1.29531479   0.293975794   0   592.174466   0   539.150782   0.0169223927   0.270234842   1039.99135
7.8301   3.13559005e+34   0.605057173   5.10359855e+14   -0.600120107   1.29569611   0.293822279   0   592.407829   0   539.274783   0.016908013   0.270106326   1039.87857
7.8351   3.13015475e+34   0.606046245   5.10074581e+14   -0.600186686   1.29607763   0.293668626   0   592.641524   0   539.398949   0.0168936302   0.269977676   1039.76575
7.8401   3.12472053e+34   0.607036026   5.09789083e+14   -0.600253302   1.29645933   0.293514836   0   592.875553   0   539.523281   0.0168792442   0.269848891   1039.65291
7.8451   3.11928741e+34   0.608026515   5.09503357e+14   -0.600319955   1.29684121   0.293360906   0   593.109918   0   539.64778   0.0168648549   0.269719969   1039.54003
7.8501   3.11385539e+34   0.609017711   5.09217403e+14   -0.600386643   1.29722328   0.293206835   0   593.344622   0   539.772447   0.0168504621   0.26959091   1039.42713
7.8551   3.10842449e+34   0.610009614   5.08931218e+14   -0.600453368   1.29760554   0.293052623   0   593.579666   0   539.897283   0.016836066   0.269461714   1039.31418
7.8601   3.1029947e+34   0.611002221   5.086448e+14   -0.600520129   1.29798798   0.292898269   0   593.815052   0   540.022289   0.0168216662   0.269332378   1039.20121
7.8651   3.09756605e+34   0.611995533   5.08358148e+14   -0.600586926   1.2983706   0.292743771   0   594.050782   0   540.147466   0.0168072629   0.269202903   1039.0882
7.8701   3.09213853e+34   0.612989547   5.0807126e+14   -0.60065376   1.29875341   0.292589128   0   594.286858   0   540.272815   0.0167928559   0.269073287   1038.97516
7.8751   3.08671215e+34   0.613984263   5.07784133e+14   -0.600720629   1.29913641   0.29243434   0   594.523282   0   540.398338   0.016778445   0.26894353   1038.86208
7.8801   3.08128693e+34   0.614979679   5.07496768e+14   -0.600787535   1.29951958   0.292279406   0   594.760056   0   540.524035   0.0167640304   0.26881363   1038.74896
7.8851   3.07586287e+34   0.615975796   5.07209182e+14   -0.600854477   1.29990294   0.292124335   0   594.997163   0   540.649897   0.016749613   0.268683596   1038.63582
7.8901   3.07043998e+34   0.61697261   5.06921385e+14   -0.600921455   1.30028648   0.291969134   0   595.234598   0   540.775922   0.0167351931   0.268553433   1038.52266
7.8951   3.06501826e+34   0.617970123   5.06633374e+14   -0.600988469   1.3006702   0.291813799   0   595.472362   0   540.90211   0.0167207708   0.26842314   1038.40947
7.9001   3.05959773e+34   0.618968331   5.06345148e+14   -0.601055519   1.30105411   0.291658332   0   595.710458   0   541.028463   0.0167063459   0.268292714   1038.29625
7.9051   3.05417839e+34   0.619967235   5.06056704e+14   -0.601122605   1.30143819   0.291502729   0   595.948888   0   541.154981   0.0166919184   0.268162155   1038.18301
7.9101   3.04876026e+34   0.620966833   5.05768039e+14   -0.601189727   1.30182245   0.29134699   0   596.187654   0   541.281666   0.016677488   0.268031463   1038.06974
7.9151   3.04334332e+34   0.621967125   5.05479153e+14   -0.601256885   1.3022069   0.291191114   0   596.426758   0   541.408519   0.0166630549   0.267900635   1037.95645
7.9201   3.03792761e+34   0.622968109   5.05190043e+14   -0.601324079   1.30259152   0.291035099   0   596.666202   0   541.535542   0.0166486188   0.267769672   1037.84312
7.9251   3.03251312e+34   0.623969783   5.04900706e+14   -0.601391309   1.30297632   0.290878945   0   596.905989   0   541.662734   0.0166341797   0.267638572   1037.72977
7.9301   3.02709986e+34   0.624972148   5.04611141e+14   -0.601458575   1.3033613   0.29072265   0   597.14612   0   541.790099   0.0166197374   0.267507334   1037.61639
7.9351   3.02168784e+34   0.625975201   5.04321346e+14   -0.601525876   1.30374646   0.290566214   0   597.386598   0   541.917635   0.016605292   0.267375957   1037.50297
7.9401   3.01627707e+34   0.626978942   5.04031318e+14   -0.601593214   1.30413179   0.290409634   0   597.627426   0   542.045346   0.0165908433   0.26724444   1037.38953
7.9451   3.01086756e+34   0.62798337   5.03741055e+14   -0.601660587   1.3045173   0.29025291   0   597.868604   0   542.173231   0.0165763912   0.267112781   1037.27606
7.9501   3.00545931e+34   0.628988483   5.03450556e+14   -0.601727996   1.30490299   0.29009604   0   598.110135   0   542.301292   0.0165619357   0.266980981   1037.16255
7.9551   3.00005233e+34   0.62999428   5.03159818e+14   -0.601795441   1.30528885   0.289939025   0   598.352022   0   542.429531   0.0165474766   0.266849038   1037.04901
7.9601   2.99464664e+34   0.631000761   5.0286884e+14   -0.601862921   1.30567489   0.289781861   0   598.594266   0   542.557948   0.0165330138   0.266716951   1036.93544
7.9651   2.98924223e+34   0.632007923   5.02577619e+14   -0.601930437   1.30606111   0.289624549   0   598.83687   0   542.686544   0.0165185474   0.266584719   1036.82183
7.9701   2.98383912e+34   0.633015767   5.02286153e+14   -0.601997989   1.30644749   0.289467087   0   599.079836   0   542.815321   0.0165040771   0.266452341   1036.70819
7.9751   2.97843731e+34   0.63402429   5.01994447e+14   -0.602065577   1.30683405   0.289309477   0   599.32316   0   542.944276   0.0164896033   0.266319819   1036.59452
7.9801   2.97303682e+34   0.635033492   5.01702525e+14   -0.6021332   1.30722079   0.289151733   0   599.566824   0   543.073401   0.0164751272   0.266187164   1036.48082
7.9851   2.96763764e+34   0.636043371   5.01410386e+14   -0.602200859   1.30760769   0.288993854   0   599.810827   0   543.202694   0.0164606486   0.266054375   1036.36711
7.9901   2.9622398e+34   0.637053926   5.01118027e+14   -0.602268553   1.30799477   0.288835838   0   600.055172   0   543.332157   0.0164461676   0.265921452   1036.25336
7.9951   2.9568433e+34   0.638065157   5.00825447e+14   -0.602336283   1.30838202   0.288677685   0   600.299862   0   543.461792   0.0164316841   0.265788393   1036.1396
8.0001   2.95144813e+34   0.639077061   5.00532644e+14   -0.602404048   1.30876945   0.288519393   0   600.544899   0   543.5916   0.0164171978   0.265655197   1036.0258
8.0051   2.94605433e+34   0.640089639   5.00239614e+14   -0.602471849   1.30915704   0.288360961   0   600.790286   0   543.721581   0.0164027088   0.265521863   1035.91199
8.0101   2.94066188e+34   0.641102888   4.99946356e+14   -0.602539686   1.3095448   0.288202388   0   601.036023   0   543.851738   0.0163882169   0.26538839   1035.79814
8.0151   2.9352708e+34   0.642116808   4.99652868e+14   -0.602607558   1.30993273   0.288043672   0   601.282115   0   543.982071   0.0163737221   0.265254776   1035.68427
8.0201   2.9298811e+34   0.643131398   4.99359146e+14   -0.602675465   1.31032083   0.287884813   0   601.528563   0   544.112582   0.0163592242   0.265121022   1035.57037
8.0251   2.92449278e+34   0.644146655   4.9906519e+14   -0.602743407   1.3107091   0.287725808   0   601.77537   0   544.243272   0.0163447232   0.264987125   1035.45644
8.0301   2.91910586e+34   0.64516258   4.98770997e+14   -0.602811385   1.31109754   0.287566657   0   602.022537   0   544.374142   0.0163302189   0.264853085   1035.34248
8.0351   2.91372033e+34   0.64617917   4.98476563e+14   -0.602879399   1.31148614   0.287407358   0   602.270068   0   544.505194   0.0163157113   0.2647189   1035.22849
8.0401   2.90833622e+34   0.647196426   4.98181888e+14   -0.602947447   1.31187491   0.287247911   0   602.517964   0   544.636428   0.0163012003   0.264584569   1035.11448
8.0451   2.90295353e+34   0.648214344   4.97886969e+14   -0.603015531   1.31226385   0.287088313   0   602.766229   0   544.767846   0.0162866857   0.264450092   1035.00043
8.0501   2.89757226e+34   0.649232926   4.97591804e+14   -0.60308365   1.31265296   0.286928564   0   603.014863   0   544.899449   0.0162721675   0.264315467   1034.88634
8.0551   2.89219242e+34   0.650252168   4.97296391e+14   -0.603151805   1.31304222   0.286768663   0   603.263871   0   545.031239   0.0162576456   0.264180693   1034.77223
8.0601   2.88681403e+34   0.65127207   4.97000727e+14   -0.603219994   1.31343166   0.286608608   0   603.513253   0   545.163216   0.0162431199   0.264045769   1034.65808
8.0651   2.88143709e+34   0.65229263   4.96704815e+14   -0.603288219   1.31382126   0.2864484   0   603.763008   0   545.29538   0.0162285905   0.263910697   1034.5439
8.0701   2.8760616e+34   0.653313848   4.9640868e+14   -0.603356479   1.31421102   0.286288054   0   604.013116   0   545.42772   0.0162140588   0.263775487   1034.42969
8.0751   2.87068758e+34   0.654335722   4.96112324e+14   -0.603424774   1.31460094   0.286127569   0   604.263575   0   545.560235   0.0161995247   0.26364014   1034.31547
8.0801   2.86531504e+34   0.655358251   4.95815745e+14   -0.603493104   1.31499103   0.285966946   0   604.514388   0   545.692926   0.0161849882   0.263504655   1034.20122
8.0851   2.85994398e+34   0.656381434   4.95518939e+14   -0.603561469   1.31538127   0.285806181   0   604.765558   0   545.825796   0.0161704492   0.263369031   1034.08695
