r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
12.139475   5.65722121e+29   1.39999725   3.2692108e+11   -0.665458127   1.51652295   0.000195685105   120   120   38   38   6.196695e-05   0   0
12.140725   5.57938441e+29   1.39999763   3.23262813e+11   -0.665475823   1.51644251   0.000193499194   120   120   38   38   6.12747447e-05   0   0
12.141975   5.50244022e+29   1.399998   3.19634491e+11   -0.665493515   1.5163621   0.000191331134   120   120   38   38   6.05881924e-05   0   0
12.143225   5.42638114e+29   1.39999837   3.16034948e+11   -0.665511203   1.51628171   0.00018918023   120   120   38   38   5.99070728e-05   0   0
12.144475   5.35119993e+29   1.39999874   3.12463205e+11   -0.665528886   1.51620135   0.000187045897   120   120   38   38   5.92312006e-05   0   0
12.145725   5.2768896e+29   1.3999991   3.08918449e+11   -0.665546565   1.51612101   0.000184927649   120   120   38   38   5.85604223e-05   0   0
12.146975   5.20344332e+29   1.39999946   3.0540002e+11   -0.665564241   1.51604069   0.000182825093   120   120   38   38   5.78946128e-05   0   0
12.148225   5.13085439e+29   1.39999981   3.0190739e+11   -0.665581912   1.51596039   0.000180737913   120   120   38   38   5.72336725e-05   0   0
12.149475   5.05911625e+29   1.40000016   2.98440156e+11   -0.665599579   1.51588011   0.000178665869   120   120   38   38   5.65775251e-05   0   0
12.150725   4.98822243e+29   1.40000051   2.94998021e+11   -0.665617242   1.51579986   0.000176608784   120   120   38   38   5.59261149e-05   0   0
12.151975   4.91816651e+29   1.40000085   2.91580788e+11   -0.665634901   1.51571963   0.000174566539   120   120   38   38   5.5279404e-05   0   0
12.153225   4.8489421e+29   1.40000119   2.88188342e+11   -0.665652556   1.51563943   0.000172539067   120   120   38   38   5.46373713e-05   0   0
12.154475   4.78054288e+29   1.40000152   2.84820644e+11   -0.665670206   1.51555924   0.000170526345   120   120   38   38   5.40000093e-05   0   0
12.155725   4.71296248e+29   1.40000186   2.81477721e+11   -0.665687853   1.51547908   0.000168528389   120   120   38   38   5.33673232e-05   0   0
12.156975   4.64619456e+29   1.40000218   2.78159652e+11   -0.665705495   1.51539895   0.000166545247   120   120   38   38   5.27393281e-05   0   0
12.158225   4.58023275e+29   1.4000025   2.74866561e+11   -0.665723134   1.51531883   0.000164576993   121   121   39   39   5.30454771e-05   0   0
12.159475   4.51507065e+29   1.40000282   2.71598614e+11   -0.665740768   1.51523874   0.000162623726   121   121   39   39   5.24159117e-05   0   0
12.160725   4.45070182e+29   1.40000314   2.68356005e+11   -0.665758398   1.51515867   0.000160685563   122   122   40   40   5.26837912e-05   0   0
12.161975   4.38711977e+29   1.40000345   2.65138952e+11   -0.665776025   1.51507862   0.000158762635   122   122   40   40   5.2053323e-05   0   0
12.163225   4.32431798e+29   1.40000376   2.61947694e+11   -0.665793647   1.5149986   0.000156855085   122   122   40   40   5.14278966e-05   0   0
12.164475   4.26228985e+29   1.40000406   2.58782479e+11   -0.665811265   1.5149186   0.000154963061   122   122   40   40   5.0807561e-05   0   0
12.165725   4.20102876e+29   1.40000436   2.55643561e+11   -0.665828879   1.51483862   0.000153086716   122   122   40   40   5.01923659e-05   0   0
12.166975   4.14052799e+29   1.40000466   2.52531197e+11   -0.665846488   1.51475867   0.000151226203   122   122   40   40   4.95823618e-05   0   0
12.168225   4.08078082e+29   1.40000495   2.49445642e+11   -0.665864094   1.51467874   0.000149381676   122   122   40   40   4.89775988e-05   0   0
12.169475   4.02178041e+29   1.40000524   2.46387145e+11   -0.665881696   1.51459883   0.000147553284   122   122   40   40   4.8378126e-05   0   0
12.170725   3.96351993e+29   1.40000553   2.43355947e+11   -0.665899293   1.51451894   0.000145741172   122   122   40   40   4.77839907e-05   0   0
12.171975   3.90599246e+29   1.40000581   2.40352277e+11   -0.665916887   1.51443908   0.000143945476   122   122   40   40   4.7195238e-05   0   0
12.173225   3.84919104e+29   1.40000609   2.37376346e+11   -0.665934476   1.51435924   0.000142166324   122   122   40   40   4.66119094e-05   0   0
12.174475   3.79310868e+29   1.40000637   2.34428349e+11   -0.665952062   1.51427942   0.000140403832   122   122   40   40   4.60340432e-05   0   0
12.175725   3.73773834e+29   1.40000664   2.31508466e+11   -0.665969643   1.51419963   0.000138658109   122   122   40   40   4.5461675e-05   0   0
12.176975   3.68307295e+29   1.40000691   2.28616857e+11   -0.66598722   1.51411986   0.000136929251   122   122   40   40   4.48948364e-05   0   0
12.178225   3.6291054e+29   1.40000718   2.25753664e+11   -0.666004793   1.51404011   0.000135217343   122   122   40   40   4.43335551e-05   0   0
12.179475   3.57582857e+29   1.40000744   2.22919005e+11   -0.666022363   1.51396038   0.000133522457   122   122   40   40   4.37778547e-05   0   0
12.180725   3.5232353e+29   1.4000077   2.20112974e+11   -0.666039928   1.51388068   0.000131844649   122   122   40   40   4.32277537e-05   0   0
12.181975   3.47131845e+29   1.40000796   2.17335645e+11   -0.666057489   1.513801   0.000130183964   122   122   40   40   4.26832669e-05   0   0
12.183225   3.42007084e+29   1.40000821   2.14587074e+11   -0.666075046   1.51372134   0.000128540437   122   122   40   40   4.21444055e-05   0   0
12.184475   3.36948529e+29   1.40000846   2.11867294e+11   -0.666092598   1.51364171   0.000126914087   122   122   40   40   4.1611176e-05   0   0
12.185725   3.31955462e+29   1.40000871   2.09176317e+11   -0.666110147   1.5135621   0.000125304923   122   122   40   40   4.10835812e-05   0   0
12.186975   3.27027167e+29   1.40000895   2.0651413e+11   -0.666127692   1.51348251   0.000123712937   124   124   42   42   4.1902769e-05   0   0
12.188225   3.22162928e+29   1.40000919   2.03880704e+11   -0.666145233   1.51340294   0.000122138113   124   124   42   42   4.13693607e-05   0   0
12.189475   3.17362031e+29   1.40000943   2.0127599e+11   -0.666162769   1.5133234   0.000120580421   124   124   42   42   4.08417556e-05   0   0
12.190725   3.12623762e+29   1.40000966   1.98699922e+11   -0.666180302   1.51324388   0.000119039824   124   124   42   42   4.03199404e-05   0   0
12.191975   3.07947412e+29   1.4000099   1.96152413e+11   -0.66619783   1.51316439   0.00011751627   124   124   42   42   3.98038979e-05   0   0
12.193225   3.03332274e+29   1.40001012   1.93633359e+11   -0.666215355   1.51308492   0.000116009697   124   124   42   42   3.92936071e-05   0   0
12.194475   2.98777643e+29   1.40001035   1.91142642e+11   -0.666232875   1.51300547   0.000114520036   124   124   42   42   3.87890443e-05   0   0
12.195725   2.94282819e+29   1.40001057   1.88680127e+11   -0.666250391   1.51292604   0.000113047206   124   124   42   42   3.82901826e-05   0   0
12.196975   2.89847105e+29   1.40001079   1.86245667e+11   -0.666267904   1.51284664   0.00011159112   124   124   42   42   3.77969922e-05   0   0
12.198225   2.85469809e+29   1.40001101   1.83839099e+11   -0.666285412   1.51276726   0.000110151682   124   124   42   42   3.73094406e-05   0   0
12.199475   2.81150243e+29   1.40001123   1.81460249e+11   -0.666302916   1.5126879   0.000108728787   124   124   42   42   3.68274925e-05   0   0
12.200725   2.76887724e+29   1.40001144   1.7910893e+11   -0.666320416   1.51260856   0.000107322326   124   124   42   42   3.63511105e-05   0   0
12.201975   2.72681573e+29   1.40001165   1.76784947e+11   -0.666337913   1.51252925   0.000105932182   124   124   42   42   3.58802551e-05   0   0
12.203225   2.68531118e+29   1.40001185   1.74488093e+11   -0.666355405   1.51244996   0.000104558231   124   124   42   42   3.54148847e-05   0   0
12.204475   2.64435692e+29   1.40001206   1.72218152e+11   -0.666372893   1.5123707   0.000103200346   124   124   42   42   3.49549559e-05   0   0
12.205725   2.60394633e+29   1.40001226   1.69974902e+11   -0.666390377   1.51229146   0.000101858394   124   124   42   42   3.45004237e-05   0   0
12.206975   2.56407285e+29   1.40001246   1.67758111e+11   -0.666407857   1.51221224   0.000100532237   124   124   42   42   3.40512415e-05   0   0
12.208225   2.52472999e+29   1.40001265   1.65567542e+11   -0.666425333   1.51213304   9.92217338e-05   124   124   42   42   3.36073615e-05   0   0
12.209475   2.48591131e+29   1.40001285   1.63402951e+11   -0.666442805   1.51205387   9.79267401e-05   124   124   42   42   3.31687346e-05   0   0
12.210725   2.44761044e+29   1.40001304   1.61264091e+11   -0.666460273   1.51197472   9.6647108e-05   124   124   42   42   3.27353108e-05   0   0
12.211975   2.40982107e+29   1.40001323   1.59150709e+11   -0.666477736   1.51189559   9.53826867e-05   124   124   42   42   3.23070391e-05   0   0
12.213225   2.37253697e+29   1.40001341   1.57062548e+11   -0.666495196   1.51181649   9.4133323e-05   124   124   42   42   3.18838675e-05   0   0
12.214475   2.33575194e+29   1.4000136   1.54999347e+11   -0.666512652   1.51173741   9.28988621e-05   124   124   42   42   3.14657436e-05   0   0
12.215725   2.29945989e+29   1.40001378   1.52960844e+11   -0.666530104   1.51165835   9.1679148e-05   124   124   42   42   3.10526146e-05   0   0
12.216975   2.26365477e+29   1.40001396   1.50946774e+11   -0.666547552   1.51157932   9.04740225e-05   124   124   42   42   3.0644427e-05   0   0
12.218225   2.2283306e+29   1.40001414   1.4895687e+11   -0.666564995   1.51150031   8.92833261e-05   124   124   42   42   3.02411266e-05   0   0
12.219475   2.19348147e+29   1.40001431   1.46990864e+11   -0.666582435   1.51142132   8.81068991e-05   124   124   42   42   2.98426594e-05   0   0
12.220725   2.15910155e+29   1.40001448   1.45048487e+11   -0.666599871   1.51134235   8.69445821e-05   124   124   42   42   2.94489713e-05   0   0
12.221975   2.12518505e+29   1.40001465   1.4312947e+11   -0.666617302   1.51126341   8.5796214e-05   124   124   42   42   2.9060008e-05   0   0
12.223225   2.09172628e+29   1.40001482   1.41233541e+11   -0.66663473   1.51118449   8.46616337e-05   124   124   42   42   2.86757146e-05   0   0
12.224475   2.05871959e+29   1.40001499   1.39360433e+11   -0.666652154   1.5111056   8.35406805e-05   124   124   42   42   2.82960369e-05   0   0
12.225725   2.02615942e+29   1.40001515   1.37509877e+11   -0.666669573   1.51102673   8.24331954e-05   124   124   42   42   2.7920921e-05   0   0
12.226975   1.99404027e+29   1.40001531   1.35681605e+11   -0.666686989   1.51094788   8.13390178e-05   124   124   42   42   2.75503125e-05   0   0
12.228225   1.9623567e+29   1.40001547   1.33875349e+11   -0.6667044   1.51086905   8.0257988e-05   124   124   42   42   2.71841572e-05   0   0
12.229475   1.93110333e+29   1.40001563   1.32090842e+11   -0.666721808   1.51079025   7.91899479e-05   124   124   42   42   2.68224017e-05   0   0
12.230725   1.90027488e+29   1.40001578   1.30327824e+11   -0.666739211   1.51071147   7.81347409e-05   124   124   42   42   2.64649929e-05   0   0
12.231975   1.8698661e+29   1.40001593   1.28586029e+11   -0.666756611   1.51063272   7.709221e-05   124   124   42   42   2.61118776e-05   0   0
12.233225   1.83987182e+29   1.40001609   1.26865196e+11   -0.666774007   1.51055398   7.60621988e-05   80   80   28   28   2.66217696e-05   0   0
12.234475   1.81028694e+29   1.40001623   1.25165069e+11   -0.666791398   1.51047527   7.50445543e-05   80   80   28   28   2.6265594e-05   0   0
12.235725   1.78110641e+29   1.40001638   1.23485392e+11   -0.666808786   1.51039659   7.40391242e-05   80   80   28   28   2.59136935e-05   0   0
12.236975   1.75232526e+29   1.40001653   1.21825908e+11   -0.666826169   1.51031792   7.30457561e-05   80   80   28   28   2.55660147e-05   0   0
12.238225   1.72393858e+29   1.40001667   1.20186367e+11   -0.666843549   1.51023928   7.20642995e-05   80   80   28   28   2.52225048e-05   0   0
12.239475   1.6959415e+29   1.40001681   1.18566521e+11   -0.666860924   1.51016067   7.10946075e-05   80   80   28   28   2.48831126e-05   0   0
12.240725   1.66832925e+29   1.40001695   1.16966124e+11   -0.666878296   1.51008207   7.0136533e-05   80   80   28   28   2.45477866e-05   0   0
12.241975   1.64109708e+29   1.40001709   1.1538493e+11   -0.666895663   1.5100035   6.91899299e-05   80   80   28   28   2.42164755e-05   0   0
12.243225   1.61424034e+29   1.40001722   1.13822699e+11   -0.666913027   1.50992496   6.82546544e-05   80   80   28   28   2.3889129e-05   0   0
12.244475   1.58775442e+29   1.40001736   1.12279196e+11   -0.666930386   1.50984643   6.73305665e-05   78   78   30   30   2.58963717e-05   0   0
12.245725   1.56163475e+29   1.40001749   1.10754184e+11   -0.666947742   1.50976793   6.6417525e-05   78   78   30   30   2.55452019e-05   0   0
12.246975   1.53587686e+29   1.40001762   1.09247429e+11   -0.666965093   1.50968945   6.55153905e-05   78   78   30   30   2.51982271e-05   0   0
12.248225   1.5104763e+29   1.40001775   1.07758705e+11   -0.666982441   1.509611   6.4624028e-05   78   78   30   30   2.48553954e-05   0   0
12.249475   1.4854287e+29   1.40001788   1.06287786e+11   -0.666999785   1.50953257   6.37433029e-05   78   78   30   30   2.45166549e-05   0   0
12.250725   1.46072974e+29   1.400018   1.04834447e+11   -0.667017124   1.50945416   6.28730809e-05   78   78   30   30   2.41819542e-05   0   0
12.251975   1.43637515e+29   1.40001812   1.03398468e+11   -0.66703446   1.50937578   6.20132309e-05   78   78   30   30   2.38512426e-05   0   0
12.253225   1.41236071e+29   1.40001825   1.01979636e+11   -0.667051791   1.50929742   6.11636253e-05   78   78   30   30   2.35244713e-05   0   0
12.254475   1.38868227e+29   1.40001837   1.00577733e+11   -0.667069119   1.50921908   6.03241353e-05   78   78   30   30   2.32015905e-05   0   0
12.255725   1.36533572e+29   1.40001848   9.91925486e+10   -0.667086443   1.50914076   5.94946342e-05   78   78   30   30   2.28825516e-05   0   0
12.256975   1.34231701e+29   1.4000186   9.78238775e+10   -0.667103762   1.50906247   5.86750003e-05   78   78   30   30   2.25673078e-05   0   0
12.258225   1.31962213e+29   1.40001872   9.64715142e+10   -0.667121078   1.5089842   5.78651108e-05   78   78   30   30   2.22558119e-05   0   0
12.259475   1.29724713e+29   1.40001883   9.51352546e+10   -0.66713839   1.50890596   5.70648441e-05   78   78   30   30   2.19480169e-05   0   0
12.260725   1.2751881e+29   1.40001894   9.38149026e+10   -0.667155697   1.50882773   5.6274083e-05   78   78   30   30   2.16438781e-05   0   0
12.261975   1.25344121e+29   1.40001905   9.25102629e+10   -0.667173001   1.50874954   5.54927113e-05   78   78   30   30   2.13433505e-05   0   0
12.263225   1.23200263e+29   1.40001916   9.12211401e+10   -0.667190301   1.50867136   5.47206123e-05   78   78   30   30   2.10463894e-05   0   0
12.264475   1.21086861e+29   1.40001927   8.99473459e+10   -0.667207597   1.50859321   5.39576737e-05   78   78   30   30   2.07529514e-05   0   0
