r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   A   Z_eq   Z   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.7546719   1.17166115e+20   1.40000445   1019.65642   -0.648637729   1.54261118   7.1626299e-13   56   56   26   26   3.32550674e-13   0   0
11.75475   1.15524981e+20   1.40000445   1005.5142   -0.648638899   1.54260561   7.07738312e-13   56   56   26   26   3.28592788e-13   0   0
11.7548281   1.13906637e+20   1.40000445   991.568368   -0.648640069   1.54260005   6.99332011e-13   56   56   26   26   3.24689862e-13   0   0
11.7549062   1.12310764e+20   1.40000445   977.816188   -0.648641238   1.54259449   6.91042441e-13   56   56   26   26   3.20841133e-13   0   0
11.7549844   1.10737052e+20   1.40000445   964.254968   -0.648642408   1.54258892   6.82867978e-13   56   56   26   26   3.17045847e-13   0   0
11.7550625   1.09185191e+20   1.40000445   950.882055   -0.648643577   1.54258336   6.74807023e-13   56   56   26   26   3.13303261e-13   0   0
11.7551406   1.07654878e+20   1.40000445   937.694831   -0.648644747   1.5425778   6.66857998e-13   56   56   26   26   3.09612642e-13   0   0
11.7552187   1.06145814e+20   1.40000445   924.690712   -0.648645916   1.54257224   6.59019346e-13   56   56   26   26   3.05973268e-13   0   0
11.7552969   1.04657703e+20   1.40000445   911.867155   -0.648647086   1.54256667   6.51289533e-13   56   56   26   26   3.02384426e-13   0   0
11.755375   1.03190254e+20   1.40000445   899.221649   -0.648648255   1.54256111   6.43667046e-13   56   56   26   26   2.98845414e-13   0   0
11.7554531   1.01743179e+20   1.40000445   886.751719   -0.648649425   1.54255555   6.36150393e-13   56   56   26   26   2.9535554e-13   0   0
11.7555313   1.00316196e+20   1.40000445   874.454924   -0.648650594   1.54254999   6.28738103e-13   56   56   26   26   2.91914119e-13   0   0
11.7556094   9.89090241e+19   1.40000445   862.328857   -0.648651763   1.54254443   6.21428725e-13   56   56   26   26   2.8852048e-13   0   0
11.7556875   9.75213894e+19   1.40000445   850.371146   -0.648652933   1.54253886   6.14220828e-13   56   56   26   26   2.85173956e-13   0   0
11.7557656   9.61530197e+19   1.40000445   838.579449   -0.648654102   1.5425333   6.07113003e-13   56   56   26   26   2.81873894e-13   0   0
11.7558438   9.48036473e+19   1.40000445   826.951459   -0.648655272   1.54252774   6.00103857e-13   56   56   26   26   2.78619648e-13   0   0
11.7559219   9.34730081e+19   1.40000445   815.484901   -0.648656441   1.54252218   5.93192019e-13   56   56   26   26   2.7541058e-13   0   0
11.756   9.21608418e+19   1.40000445   804.177531   -0.64865761   1.54251662   5.86376136e-13   56   56   26   26   2.72246063e-13   0   0
11.7560781   9.08668915e+19   1.40000445   793.027136   -0.64865878   1.54251106   5.79654876e-13   56   56   26   26   2.69125478e-13   0   0
11.7561563   8.95909041e+19   1.40000445   782.031534   -0.648659949   1.5425055   5.73026922e-13   56   56   26   26   2.66048214e-13   0   0
11.7562344   8.833263e+19   1.40000445   771.188573   -0.648661118   1.54249993   5.66490977e-13   56   56   26   26   2.63013668e-13   0   0
11.7563125   8.70918229e+19   1.40000445   760.496133   -0.648662287   1.54249437   5.60045764e-13   56   56   26   26   2.60021248e-13   0   0
11.7563906   8.58682401e+19   1.40000445   749.952121   -0.648663457   1.54248881   5.5369002e-13   56   56   26   26   2.57070367e-13   0   0
11.7564687   8.46616421e+19   1.40000445   739.554474   -0.648664626   1.54248325   5.47422503e-13   56   56   26   26   2.54160448e-13   0   0
11.7565469   8.3471793e+19   1.40000445   729.301159   -0.648665795   1.54247769   5.41241986e-13   56   56   26   26   2.51290922e-13   0   0
11.756625   8.22984599e+19   1.40000445   719.190168   -0.648666964   1.54247213   5.3514726e-13   56   56   26   26   2.48461228e-13   0   0
11.7567031   8.11414133e+19   1.40000445   709.219525   -0.648668133   1.54246657   5.29137133e-13   56   56   26   26   2.45670812e-13   0   0
11.7567812   8.0000427e+19   1.40000445   699.387278   -0.648669302   1.54246101   5.23210429e-13   56   56   26   26   2.42919128e-13   0   0
11.7568594   7.88752776e+19   1.40000445   689.691504   -0.648670472   1.54245545   5.17365989e-13   56   56   26   26   2.40205638e-13   0   0
11.7569375   7.77657451e+19   1.40000445   680.130308   -0.648671641   1.54244989   5.11602669e-13   56   56   26   26   2.37529811e-13   0   0
11.7570156   7.66716126e+19   1.40000445   670.701818   -0.64867281   1.54244433   5.05919342e-13   56   56   26   26   2.34891123e-13   0   0
11.7570937   7.55926659e+19   1.40000445   661.40419   -0.648673979   1.54243877   5.00314897e-13   56   56   26   26   2.32289059e-13   0   0
11.7571719   7.4528694e+19   1.40000445   652.235606   -0.648675148   1.54243321   4.94788237e-13   56   56   26   26   2.2972311e-13   0   0
11.75725   7.3479489e+19   1.40000445   643.194273   -0.648676317   1.54242765   4.89338282e-13   56   56   26   26   2.27192774e-13   0   0
11.7573281   7.24448455e+19   1.40000445   634.278422   -0.648677486   1.54242209   4.83963965e-13   56   56   26   26   2.24697555e-13   0   0
11.7574063   7.14245613e+19   1.40000445   625.486311   -0.648678655   1.54241653   4.78664236e-13   56   56   26   26   2.22236967e-13   0   0
11.7574844   7.04184368e+19   1.40000445   616.816218   -0.648679824   1.54241097   4.73438058e-13   56   56   26   26   2.19810527e-13   0   0
11.7575625   6.94262753e+19   1.40000445   608.26645   -0.648680993   1.54240542   4.6828441e-13   56   56   26   26   2.17417762e-13   0   0
11.7576406   6.84478827e+19   1.40000445   599.835334   -0.648682162   1.54239986   4.63202282e-13   56   56   26   26   2.15058202e-13   0   0
11.7577188   6.74830678e+19   1.40000445   591.521221   -0.648683331   1.5423943   4.58190683e-13   56   56   26   26   2.12731388e-13   0   0
11.7577969   6.65316419e+19   1.40000445   583.322486   -0.6486845   1.54238874   4.5324863e-13   56   56   26   26   2.10436864e-13   0   0
11.757875   6.55934189e+19   1.40000445   575.237526   -0.648685669   1.54238318   4.4837516e-13   56   56   26   26   2.08174181e-13   0   0
11.7579531   6.46682155e+19   1.40000445   567.26476   -0.648686838   1.54237762   4.43569318e-13   56   56   26   26   2.05942898e-13   0   0
11.7580313   6.37558507e+19   1.40000445   559.402629   -0.648688006   1.54237206   4.38830165e-13   56   56   26   26   2.03742576e-13   0   0
11.7581094   6.28561462e+19   1.40000445   551.649596   -0.648689175   1.54236651   4.34156774e-13   56   56   26   26   2.01572788e-13   0   0
11.7581875   6.19689261e+19   1.40000445   544.004146   -0.648690344   1.54236095   4.29548232e-13   56   56   26   26   1.99433108e-13   0   0
11.7582656   6.10940169e+19   1.40000445   536.464783   -0.648691513   1.54235539   4.25003637e-13   56   56   26   26   1.97323117e-13   0   0
11.7583437   6.02312477e+19   1.40000445   529.030034   -0.648692682   1.54234983   4.20522102e-13   56   56   26   26   1.95242405e-13   0   0
11.7584219   5.93804497e+19   1.40000445   521.698445   -0.64869385   1.54234427   4.16102751e-13   56   56   26   26   1.93190563e-13   0   0
11.7585   5.85414567e+19   1.40000445   514.468584   -0.648695019   1.54233872   4.11744719e-13   56   56   26   26   1.91167191e-13   0   0
11.7585781   5.77141046e+19   1.40000445   507.339038   -0.648696188   1.54233316   4.07447155e-13   56   56   26   26   1.89171893e-13   0   0
11.7586562   5.68982318e+19   1.40000445   500.308412   -0.648697357   1.5423276   4.03209218e-13   56   56   26   26   1.8720428e-13   0   0
11.7587344   5.60936788e+19   1.40000445   493.375332   -0.648698525   1.54232204   3.9903008e-13   56   56   26   26   1.85263966e-13   0   0
11.7588125   5.53002883e+19   1.40000445   486.538444   -0.648699694   1.54231649   3.94908925e-13   56   56   26   26   1.83350573e-13   0   0
11.7588906   5.45179053e+19   1.40000445   479.796411   -0.648700863   1.54231093   3.90844948e-13   56   56   26   26   1.81463726e-13   0   0
11.7589687   5.37463769e+19   1.40000445   473.147916   -0.648702031   1.54230537   3.86837353e-13   56   56   26   26   1.79603057e-13   0   0
11.7590469   5.29855523e+19   1.40000445   466.59166   -0.6487032   1.54229982   3.82885357e-13   56   56   26   26   1.77768202e-13   0   0
11.759125   5.22352829e+19   1.40000445   460.12636   -0.648704369   1.54229426   3.7898819e-13   56   56   26   26   1.75958802e-13   0   0
11.7592031   5.1495422e+19   1.40000445   453.750755   -0.648705537   1.5422887   3.75145087e-13   56   56   26   26   1.74174505e-13   0   0
11.7592813   5.0765825e+19   1.40000445   447.463597   -0.648706706   1.54228315   3.713553e-13   56   56   26   26   1.72414961e-13   0   0
11.7593594   5.00463494e+19   1.40000445   441.263659   -0.648707874   1.54227759   3.67618087e-13   56   56   26   26   1.70679826e-13   0   0
11.7594375   4.93368546e+19   1.40000445   435.149728   -0.648709043   1.54227203   3.63932719e-13   56   56   26   26   1.68968762e-13   0   0
11.7595156   4.86372021e+19   1.40000445   429.120612   -0.648710211   1.54226648   3.60298474e-13   56   56   26   26   1.67281434e-13   0   0
11.7595938   4.7947255e+19   1.40000445   423.17513   -0.64871138   1.54226092   3.56714643e-13   56   56   26   26   1.65617513e-13   0   0
11.7596719   4.72668786e+19   1.40000445   417.312123   -0.648712548   1.54225536   3.53180526e-13   56   56   26   26   1.63976673e-13   0   0
11.75975   4.659594e+19   1.40000445   411.530444   -0.648713717   1.54224981   3.49695433e-13   56   56   26   26   1.62358594e-13   0   0
11.7598281   4.59343081e+19   1.40000445   405.828964   -0.648714885   1.54224425   3.46258682e-13   56   56   26   26   1.60762959e-13   0   0
11.7599063   4.52818537e+19   1.40000445   400.20657   -0.648716054   1.5422387   3.42869602e-13   56   56   26   26   1.59189458e-13   0   0
11.7599844   4.46384493e+19   1.40000445   394.662162   -0.648717222   1.54223314   3.39527531e-13   56   56   26   26   1.57637782e-13   0   0
11.7600625   4.40039692e+19   1.40000445   389.194658   -0.648718391   1.54222759   3.36231817e-13   56   56   26   26   1.56107629e-13   0   0
11.7601406   4.33782895e+19   1.40000445   383.80299   -0.648719559   1.54222203   3.32981815e-13   56   56   26   26   1.545987e-13   0   0
11.7602187   4.2761288e+19   1.40000445   378.486104   -0.648720727   1.54221648   3.29776891e-13   56   56   26   26   1.53110699e-13   0   0
11.7602969   4.21528441e+19   1.40000445   373.242963   -0.648721896   1.54221092   3.26616418e-13   56   56   26   26   1.51643337e-13   0   0
11.760375   4.15528391e+19   1.40000445   368.072542   -0.648723064   1.54220537   3.2349978e-13   56   56   26   26   1.50196326e-13   0   0
11.7604531   4.09611557e+19   1.40000445   362.973831   -0.648724232   1.54219981   3.20426368e-13   56   56   26   26   1.48769385e-13   0   0
11.7605312   4.03776784e+19   1.40000445   357.945835   -0.648725401   1.54219426   3.17395581e-13   56   56   26   26   1.47362234e-13   0   0
11.7606094   3.98022933e+19   1.40000445   352.987572   -0.648726569   1.5421887   3.14406827e-13   56   56   26   26   1.45974598e-13   0   0
11.7606875   3.9234888e+19   1.40000445   348.098073   -0.648727737   1.54218315   3.11459524e-13   56   56   26   26   1.44606208e-13   0   0
11.7607656   3.86753517e+19   1.40000445   343.276384   -0.648728905   1.54217759   3.08553095e-13   56   56   26   26   1.43256794e-13   0   0
11.7608437   3.8123575e+19   1.40000445   338.521563   -0.648730074   1.54217204   3.05686973e-13   56   56   26   26   1.41926095e-13   0   0
11.7609219   3.75794504e+19   1.40000445   333.832681   -0.648731242   1.54216648   3.02860599e-13   56   56   26   26   1.40613849e-13   0   0
11.761   3.70428715e+19   1.40000445   329.208823   -0.64873241   1.54216093   3.00073419e-13   56   56   26   26   1.39319802e-13   0   0
11.7610781   3.65137336e+19   1.40000445   324.649087   -0.648733578   1.54215538   2.97324891e-13   56   56   26   26   1.38043699e-13   0   0
11.7611563   3.59919334e+19   1.40000445   320.152582   -0.648734746   1.54214982   2.94614477e-13   56   56   26   26   1.36785293e-13   0   0
11.7612344   3.54773689e+19   1.40000445   315.718429   -0.648735915   1.54214427   2.91941649e-13   56   56   26   26   1.35544337e-13   0   0
11.7613125   3.49699398e+19   1.40000445   311.345764   -0.648737083   1.54213872   2.89305884e-13   56   56   26   26   1.34320589e-13   0   0
11.7613906   3.44695469e+19   1.40000445   307.033733   -0.648738251   1.54213316   2.86706668e-13   56   56   26   26   1.3311381e-13   0   0
11.7614688   3.39760926e+19   1.40000445   302.781494   -0.648739419   1.54212761   2.84143494e-13   56   56   26   26   1.31923765e-13   0   0
11.7615469   3.34894806e+19   1.40000445   298.588216   -0.648740587   1.54212206   2.8161586e-13   56   56   26   26   1.30750221e-13   0   0
11.761625   3.30096158e+19   1.40000445   294.453082   -0.648741755   1.5421165   2.79123275e-13   56   56   26   26   1.29592949e-13   0   0
11.7617031   3.25364046e+19   1.40000445   290.375284   -0.648742923   1.54211095   2.76665251e-13   56   56   26   26   1.28451723e-13   0   0
11.7617813   3.20697547e+19   1.40000445   286.354027   -0.648744091   1.5421054   2.74241308e-13   56   56   26   26   1.27326321e-13   0   0
11.7618594   3.16095749e+19   1.40000445   282.388524   -0.648745259   1.54209984   2.71850973e-13   56   56   26   26   1.26216523e-13   0   0
11.7619375   3.11557755e+19   1.40000445   278.478003   -0.648746427   1.54209429   2.6949378e-13   56   56   26   26   1.25122112e-13   0   0
11.7620156   3.07082678e+19   1.40000445   274.6217   -0.648747595   1.54208874   2.67169269e-13   56   56   26   26   1.24042875e-13   0   0
11.7620938   3.02669645e+19   1.40000445   270.818862   -0.648748763   1.54208319   2.64876986e-13   56   56   26   26   1.22978601e-13   0   0
11.7621719   2.98317795e+19   1.40000445   267.068748   -0.648749931   1.54207763   2.62616483e-13   56   56   26   26   1.21929082e-13   0   0
11.76225   2.94026279e+19   1.40000445   263.370625   -0.648751099   1.54207208   2.6038732e-13   56   56   26   26   1.20894113e-13   0   0
11.7623281   2.8979426e+19   1.40000445   259.723772   -0.648752267   1.54206653   2.58189062e-13   56   56   26   26   1.19873493e-13   0   0
11.7624062   2.85620911e+19   1.40000445   256.127477   -0.648753435   1.54206098   2.56021279e-13   56   56   26   26   1.18867023e-13   0   0
11.7624844   2.81505417e+19   1.40000445   252.581038   -0.648754602   1.54205543   2.53883549e-13   56   56   26   26   1.17874505e-13   0   0
11.7625625   2.77446978e+19   1.40000445   249.083764   -0.64875577   1.54204987   2.51775454e-13   56   56   26   26   1.16895747e-13   0   0
11.7626406   2.73444799e+19   1.40000445   245.634972   -0.648756938   1.54204432   2.49696583e-13   56   56   26   26   1.15930557e-13   0   0
11.7627187   2.694981e+19   1.40000445   242.233989   -0.648758106   1.54203877   2.47646531e-13   56   56   26   26   1.14978747e-13   0   0
11.7627969   2.65606112e+19   1.40000445   238.880151   -0.648759274   1.54203322   2.45624897e-13   56   56   26   26   1.14040131e-13   0   0
11.762875   2.61768075e+19   1.40000445   235.572805   -0.648760441   1.54202767   2.43631288e-13   56   56   26   26   1.13114526e-13   0   0
11.7629531   2.5798324e+19   1.40000445   232.311305   -0.648761609   1.54202212   2.41665313e-13   56   56   26   26   1.12201752e-13   0   0
11.7630312   2.54250869e+19   1.40000445   229.095014   -0.648762777   1.54201657   2.3972659e-13   56   56   26   26   1.11301631e-13   0   0
11.7631094   2.50570234e+19   1.40000445   225.923306   -0.648763945   1.54201101   2.3781474e-13   56   56   26   26   1.10413987e-13   0   0
11.7631875   2.46940617e+19   1.40000445   222.795561   -0.648765112   1.54200546   2.35929391e-13   56   56   26   26   1.09538646e-13   0   0
11.7632656   2.43361309e+19   1.40000445   219.71117   -0.64876628   1.54199991   2.34070175e-13   56   56   26   26   1.08675438e-13   0   0
11.7633438   2.39831613e+19   1.40000445   216.66953   -0.648767448   1.54199436   2.32236729e-13   56   56   26   26   1.07824195e-13   0   0
11.7634219   2.3635084e+19   1.40000445   213.670049   -0.648768615   1.54198881   2.30428695e-13   56   56   26   26   1.06984751e-13   0   0
11.7635   2.32918312e+19   1.40000445   210.712142   -0.648769783   1.54198326   2.28645721e-13   56   56   26   26   1.06156942e-13   0   0
11.7635781   2.29533358e+19   1.40000445   207.795231   -0.648770951   1.54197771   2.26887458e-13   56   56   26   26   1.05340606e-13   0   0
11.7636563   2.26195318e+19   1.40000445   204.918748   -0.648772118   1.54197216   2.25153565e-13   56   56   26   26   1.04535584e-13   0   0
11.7637344   2.22903543e+19   1.40000445   202.082131   -0.648773286   1.54196661   2.23443703e-13   56   56   26   26   1.03741719e-13   0   0
